Created,9/24/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised,1/21/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State,Disability,Age 3,Age 4,Age 5,Age 3 to 5,American Indian or Alaska Native Age 3 to 5,Asian or Pacific Islander Age 3 to 5,Black (not Hispanic) Age 3 to 5,Hispanic Age 3 to 5,White (not Hispanic) Age 3 to 5,Age 3-5 Ethnicity Totals,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 6 to 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 12 to 17,Age 18,Age 19,Age 20,Age 21,Age 18 to 21,Age 6 to 21,American Indian or Alaska Native Age 6 to 21,Asian or Pacific Islander Age 6 to 21,Black (not Hispanic) Age 6 to 21,Hispanic Age 6 to 21,White (not Hispanic) Age 6 to 21,Age 6-21 Ethnicity Totals,Age 22,Age 6 to 22,Age 3-21 Totals
2006,Northern Marianas                                 ,Emotional disturbance              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,         x,         x,0,         x,0,0,         x,0,         x,0,0,0,0,0,         x,0,         x,0,0,0,         x,0,0,         x
2006,Northern Marianas                                 ,Orthopedic impairments             ,0,0,         x,         x,0,         x,0,0,0,         x,         x,0,0,         x,0,0,         x,         x,         x,         x,0,0,0,         x,0,0,0,0,0,6,0,         x,0,0,         x,6,0,0,         x
2006,Northern Marianas                                 ,Other health impairments           ,0,0,0,0,0,0,0,0,0,0,         x,0,         x,0,         x,5,         x,         x,7,         x,         x,         x,         x,         x,         x,0,0,         x,         x,35,0,         x,0,0,0,35,0,0,35
2006,Northern Marianas                                 ,Specific learning disabilities     ,0,0,0,0,0,0,0,0,0,0,         x,0,         x,26,         x,47,113,49,63,41,50,41,28,272,         x,6,         x,         x,33,418,0,         x,0,0,         x,418,0,0,418
2006,Northern Marianas                                 ,Deaf-blindness                     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Northern Marianas                                 ,Multiple disabilities              ,         x,0,0,         x,0,         x,0,0,0,         x,         x,0,         x,         x,0,         x,         x,         x,         x,         x,0,         x,         x,         x,         x,         x,0,         x,         x,22,0,22,0,0,0,22,0,0,         x
2006,Northern Marianas                                 ,Autism                             ,         x,         x,         x,         x,0,         x,0,0,         x,         x,         x,         x,8,         x,         x,8,         x,         x,         x,         x,0,0,         x,         x,         x,0,0,0,         x,40,0,         x,0,0,         x,40,0,0,         x
2006,Northern Marianas                                 ,Traumatic brain injury             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,         x,         x,0,         x,0,0,0,0,         x,0,0,0,0,0,         x,0,         x,0,0,0,         x,0,0,         x
2006,Northern Marianas                                 ,Developmental delay                ,11,18,7,36,0,         x,0,0,         x,36,9,         x,         x,         x,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,0,         x,         x,0,0,27,0,27,63
2006,Northern Marianas                                 ,All disabilities                   ,31,28,17,76,0,71,0,         x,         x,76,33,12,71,51,27,85,279,70,88,67,61,49,37,372,31,         x,         x,         x,47,698,0,692,         x,0,         x,698,0,0,774
2006,Ohio                                              ,Mental retardation                 ,"2,182","3,196","4,134","9,512",9,127,"1,221",263,"7,892","9,512",951,"1,371","1,856","2,085","2,383","2,642","11,288","3,049","3,489","3,927","4,160","4,239","4,267","23,131","2,766",788,278,123,"3,955","38,374",66,99,"12,381",817,"25,011","38,374",0,0,"47,886"
2006,Ohio                                              ,Hearing impairments                ,106,155,201,462,         x,         x,59,13,383,462,130,172,203,193,221,203,"1,122",202,215,206,206,196,202,"1,227",129,40,         x,         x,189,"2,538",         x,         x,440,75,"1,995","2,538",0,0,"3,000"
2006,Ohio                                              ,Speech or language impairments     ,"1,630","2,387","3,089","7,106",7,95,913,197,"5,894","7,106","6,922","7,101","6,117","4,756","3,425","2,298","30,619","1,472",940,557,340,229,165,"3,703",72,13,0,0,85,"34,407",66,332,"4,634",712,"28,663","34,407",0,0,"41,513"
2006,Ohio                                              ,Visual impairments                 ,46,67,87,200,0,         x,26,         x,165,200,58,60,80,69,75,73,415,87,         x,90,82,119,         x,561,         x,         x,         x,9,82,"1,058",0,         x,         x,28,846,"1,058",0,0,"1,258"
2006,Ohio                                              ,Emotional disturbance              ,641,939,"1,215","2,795",         x,         x,359,77,"2,319","2,795",352,553,804,996,"1,122","1,350","5,177","1,576","1,889","2,117","2,305","2,303","2,015","12,205","1,043",259,65,17,"1,384","18,766",40,34,"6,000",370,"12,322","18,766",0,0,"21,561"
2006,Ohio                                              ,Orthopedic impairments             ,96,141,182,419,0,6,54,12,347,419,159,185,185,215,175,182,"1,101",180,170,162,168,164,139,983,78,31,15,9,133,"2,217",         x,         x,528,53,"1,607","2,217",0,0,"2,636"
2006,Ohio                                              ,Other health impairments           ,0,0,0,0,0,0,0,0,0,0,647,959,"1,345","1,633","1,928","2,054","8,566","2,174","2,170","2,132","2,070","1,904","1,703","12,153",842,155,35,19,"1,051","21,770",31,87,"2,869",346,"18,437","21,770",0,0,"21,770"
2006,Ohio                                              ,Specific learning disabilities     ,0,0,0,0,0,0,0,0,0,0,"1,086","2,490","4,860","7,088","8,519","9,554","33,597","9,911","10,413","10,594","10,810","10,566","10,142","62,436","5,698",880,176,50,"6,804","102,837",223,443,"17,678","2,627","81,866","102,837",0,0,"102,837"
2006,Ohio                                              ,Deaf-blindness                     ,         x,         x,         x,         x,0,0,         x,0,         x,         x,         x,         x,         x,         x,         x,         x,16,5,         x,         x,0,         x,         x,16,         x,         x,         x,         x,8,40,0,         x,         x,0,36,40,0,0,         x
2006,Ohio                                              ,Multiple disabilities              ,565,827,"1,070","2,462",         x,         x,317,68,"2,042","2,462",837,934,927,913,897,916,"5,424","1,015","1,035","1,028",998,965,918,"5,959",812,608,453,341,"2,214","13,597",14,110,"2,779",298,"10,396","13,597",0,0,"16,059"
2006,Ohio                                              ,Autism                             ,94,138,178,410,         x,         x,53,11,340,410,798,826,896,828,847,760,"4,955",766,783,647,589,458,370,"3,613",269,128,59,35,491,"9,059",13,130,"1,093",138,"7,685","9,059",0,0,"9,469"
2006,Ohio                                              ,Traumatic brain injury             ,         x,         x,         x,         x,0,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,344,82,86,         x,95,         x,105,543,79,29,15,5,128,"1,015",         x,         x,176,19,807,"1,015",0,0,         x
2006,Ohio                                              ,Developmental delay                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Ohio                                              ,All disabilities                   ,"5,381","7,879","10,195","23,455",23,312,"3,012",649,"19,459","23,455","11,982","14,705","17,346","18,837","19,661","20,093","102,624","20,519","21,278","21,539","21,823","21,245","20,126","126,530","11,841","2,946","1,123",614,"16,524","245,678",459,"1,324","48,741","5,483","189,671","245,678",0,0,"269,133"
2006,Oklahoma                                          ,Mental retardation                 ,18,23,47,88,9,0,22,22,35,88,71,177,364,455,462,534,"2,063",550,559,695,619,637,652,"3,712",371,119,36,14,540,"6,315","1,044",53,"1,404",447,"3,367","6,315",0,"6,315","6,403"
2006,Oklahoma                                          ,Hearing impairments                ,18,19,30,67,12,         x,         x,8,40,67,42,36,69,66,79,67,359,75,74,72,87,60,67,435,44,8,0,0,52,846,120,23,89,76,538,846,0,846,913
2006,Oklahoma                                          ,Speech or language impairments     ,258,480,901,"1,639",378,10,111,117,"1,023","1,639","1,316","1,602","2,955","2,281","1,564",937,"10,655",553,330,169,103,78,45,"1,278",         x,         x,0,0,17,"11,950","2,159",167,"1,051",761,"7,812","11,950",0,"11,950","13,589"
2006,Oklahoma                                          ,Visual impairments                 ,10,11,11,32,7,0,         x,         x,21,32,15,37,28,29,27,45,181,         x,         x,38,         x,35,29,180,17,6,0,0,23,384,63,9,33,16,263,384,0,384,416
2006,Oklahoma                                          ,Emotional disturbance              ,         x,         x,         x,8,0,0,         x,0,         x,8,26,90,237,329,368,428,"1,478",495,570,596,616,567,442,"3,286",206,44,         x,         x,262,"5,026",766,29,768,164,"3,299","5,026",0,"5,026","5,034"
2006,Oklahoma                                          ,Orthopedic impairments             ,8,9,14,31,         x,0,         x,8,19,31,         x,         x,45,51,43,28,         x,30,46,31,34,         x,         x,         x,         x,         x,0,0,         x,408,64,         x,34,         x,276,408,0,408,439
2006,Oklahoma                                          ,Other health impairments           ,8,23,44,75,14,0,9,12,40,75,103,223,584,672,768,798,"3,148",855,866,879,725,688,608,"4,621",263,35,         x,         x,303,"8,072","1,288",60,835,259,"5,630","8,072",0,"8,072","8,147"
2006,Oklahoma                                          ,Specific learning disabilities     ,         x,         x,30,38,7,         x,5,         x,22,38,119,560,"2,326","3,254","3,792","4,144","14,195","4,373","4,492","4,923","4,955","5,051","4,418","28,212","2,573",342,40,9,"2,964","45,371","8,524",356,"6,489","3,446","26,556","45,371",0,"45,371","45,409"
2006,Oklahoma                                          ,Deaf-blindness                     ,0,         x,         x,         x,0,0,0,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,0,0,         x,         x,0,         x,         x,0,0,         x,0,         x,23,6,0,         x,         x,15,23,0,23,         x
2006,Oklahoma                                          ,Multiple disabilities              ,13,13,27,53,10,         x,         x,10,25,53,28,47,122,131,124,117,569,129,141,114,121,134,114,753,82,32,31,14,159,"1,481",241,20,174,90,956,"1,481",0,"1,481","1,534"
2006,Oklahoma                                          ,Autism                             ,9,21,35,65,8,         x,12,         x,37,65,43,75,214,186,172,167,857,153,142,109,126,84,74,688,36,13,         x,         x,53,"1,598",191,31,161,57,"1,158","1,598",0,"1,598","1,663"
2006,Oklahoma                                          ,Traumatic brain injury             ,         x,         x,         x,         x,         x,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,36,         x,33,         x,19,         x,         x,0,30,269,55,         x,         x,         x,166,269,0,269,         x
2006,Oklahoma                                          ,Developmental delay                ,999,"1,819","2,702","5,520",886,103,545,367,"3,619","5,520","3,357","3,095",40,0,0,0,"6,492",0,0,0,0,0,0,0,0,0,0,0,0,"6,492","1,109",66,643,414,"4,260","6,492",0,"6,492","12,012"
2006,Oklahoma                                          ,All disabilities                   ,"1,345","2,433","3,847","7,625","1,334",121,724,555,"4,891","7,625","5,140","5,975","6,999","7,473","7,423","7,284","40,294","7,252","7,272","7,649","7,452","7,382","6,514","43,521","3,636",614,128,42,"4,420","88,235","15,630",820,"11,713","5,776","54,296","88,235",0,"88,235","95,860"
2006,Oregon                                            ,Mental retardation                 ,5,6,71,82,         x,         x,         x,18,58,82,123,153,202,233,256,293,"1,260",294,342,340,340,382,371,"2,069",334,271,211,48,864,"4,193",120,117,247,612,"3,097","4,193",0,0,"4,275"
2006,Oregon                                            ,Hearing impairments                ,37,39,48,124,         x,         x,5,30,83,124,52,54,72,78,74,52,382,67,60,64,70,58,50,369,33,16,         x,         x,61,812,19,42,27,195,529,812,0,0,936
2006,Oregon                                            ,Speech or language impairments     ,999,"1,503","2,096","4,598",102,137,125,904,"3,330","4,598","2,728","2,690","2,522","2,254","1,815","1,186","13,195",770,545,429,341,280,247,"2,612",116,         x,16,         x,149,"15,956",456,635,623,"2,758","11,484","15,956",0,0,"20,554"
2006,Oregon                                            ,Visual impairments                 ,28,29,28,85,         x,         x,6,20,53,85,         x,         x,34,24,23,27,         x,         x,         x,18,         x,         x,         x,         x,         x,         x,7,0,         x,302,7,12,10,56,217,302,0,0,387
2006,Oregon                                            ,Emotional disturbance              ,0,         x,         x,33,         x,0,         x,         x,28,33,84,169,225,286,337,386,"1,487",442,445,522,547,560,377,"2,893",193,62,         x,         x,282,"4,662",163,54,317,335,"3,793","4,662",0,0,"4,695"
