Created,10/5/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised,1/21/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State,Disability,Age 3,Age 4,Age 5,Age 3 to 5,American Indian or Alaska Native Age 3 to 5,Asian or Pacific Islander Age 3 to 5,Black (not Hispanic) Age 3 to 5,Hispanic Age 3 to 5,White (not Hispanic) Age 3 to 5,Age 3-5 Ethnicity Totals,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 6 to 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 12 to 17,Age 18,Age 19,Age 20,Age 21,Age 18 to 21,Age 6 to 21,American Indian or Alaska Native Age 6 to 21,Asian or Pacific Islander Age 6 to 21,Black (not Hispanic) Age 6 to 21,Hispanic Age 6 to 21,White (not Hispanic) Age 6 to 21,Age 6-21 Ethnicity Totals,Age 22,Age 6 to 22,Age 3-21 Totals
2005,Northern Marianas                                 ,Visual impairments                 ,0,0,0,0,0,0,0,0,0,0,0,0,         x,         x,0,         x,         x,         x,0,0,0,         x,0,         x,0,0,0,0,0,         x,0,         x,0,0,0,         x,0,         x,         x
2005,Northern Marianas                                 ,Emotional disturbance              ,0,0,0,0,0,0,0,0,0,0,0,0,0,         x,0,         x,         x,         x,0,0,         x,0,0,         x,0,         x,0,0,         x,         x,0,         x,0,0,0,         x,0,         x,         x
2005,Northern Marianas                                 ,Orthopedic impairments             ,         x,0,         x,         x,0,         x,0,0,0,         x,         x,         x,0,         x,0,         x,         x,         x,         x,0,0,0,0,         x,0,0,0,0,0,7,0,         x,0,0,         x,7,0,         x,         x
2005,Northern Marianas                                 ,Other health impairments           ,0,0,         x,         x,0,         x,0,0,0,         x,0,         x,0,0,         x,         x,         x,         x,         x,         x,         x,         x,0,         x,         x,0,         x,0,         x,         x,0,         x,0,0,0,         x,0,23,25
2005,Northern Marianas                                 ,Specific learning disabilities     ,0,0,0,0,0,0,0,0,0,0,         x,         x,14,25,34,46,127,63,37,55,41,40,43,279,         x,8,         x,         x,31,437,0,         x,0,0,         x,437,0,437,437
2005,Northern Marianas                                 ,Deaf-blindness                     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Northern Marianas                                 ,Multiple disabilities              ,0,0,         x,         x,0,         x,0,0,0,         x,         x,         x,         x,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,23,0,23,0,0,0,23,0,         x,         x
2005,Northern Marianas                                 ,Autism                             ,         x,         x,5,         x,0,         x,0,0,         x,         x,7,         x,         x,         x,         x,         x,28,         x,         x,0,0,         x,         x,5,0,0,0,0,0,33,0,         x,0,0,         x,33,0,33,         x
2005,Northern Marianas                                 ,Traumatic brain injury             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,         x,0,0,0,0,0,         x,0,0,0,0,0,         x,0,         x,0,0,0,         x,0,         x,         x
2005,Northern Marianas                                 ,Developmental delay                ,         x,         x,13,38,0,         x,0,0,         x,38,         x,9,7,         x,0,0,         x,0,0,0,0,0,0,0,0,0,0,0,0,         x,0,         x,         x,0,0,         x,0,         x,         x
2005,Northern Marianas                                 ,All disabilities                   ,18,21,31,70,0,         x,0,0,         x,70,28,30,42,42,55,64,261,89,63,69,49,49,52,371,27,         x,         x,         x,48,680,0,673,         x,0,         x,680,         x,         x,750
2005,Ohio                                              ,Mental retardation                 ,"1,969","3,138","4,099","9,206",12,101,"1,192",225,"7,676","9,206",947,"1,520","1,911","2,253","2,632","3,115","12,378","3,578","4,092","4,330","4,570","4,562","4,269","25,401","2,898",854,279,115,"4,146","41,925",62,108,"13,664",839,"27,252","41,925",0,0,"51,131"
2005,Ohio                                              ,Hearing impairments                ,96,153,199,448,         x,         x,58,11,373,448,143,200,188,214,193,204,"1,142",223,217,224,209,207,201,"1,281",147,51,13,9,220,"2,643",         x,         x,461,74,"2,077","2,643",0,0,"3,091"
2005,Ohio                                              ,Speech or language impairments     ,"1,471","2,345","3,063","6,879",8,76,891,169,"5,735","6,879","6,711","7,174","6,117","4,716","3,484","2,441","30,643","1,513",933,595,326,225,154,"3,746",80,         x,         x,         x,96,"34,485",58,308,"4,667",698,"28,754","34,485",0,0,"41,364"
2005,Ohio                                              ,Visual impairments                 ,41,66,86,193,0,         x,25,         x,161,193,53,68,67,79,71,87,425,84,94,         x,130,107,         x,583,         x,19,         x,         x,90,"1,098",0,19,184,25,870,"1,098",0,0,"1,291"
2005,Ohio                                              ,Emotional disturbance              ,579,923,"1,205","2,707",         x,         x,350,67,"2,257","2,707",293,568,792,969,"1,212","1,405","5,239","1,741","2,034","2,246","2,307","2,232","1,996","12,556","1,025",244,76,24,"1,369","19,164",37,40,"6,213",345,"12,529","19,164",0,0,"21,871"
2005,Ohio                                              ,Orthopedic impairments             ,87,139,181,407,         x,         x,53,10,339,407,177,171,226,184,189,179,"1,126",181,168,173,174,132,137,965,94,33,16,6,149,"2,240",         x,         x,519,51,"1,640","2,240",0,0,"2,647"
2005,Ohio                                              ,Other health impairments           ,0,0,0,0,0,0,0,0,0,0,611,861,"1,181","1,505","1,692","1,866","7,716","1,972","1,946","1,923","1,787","1,675","1,439","10,742",702,108,43,14,867,"19,325",34,82,"2,433",304,"16,472","19,325",0,0,"19,325"
2005,Ohio                                              ,Specific learning disabilities     ,0,0,0,0,0,0,0,0,0,0,"1,037","2,474","4,669","6,769","8,483","9,148","32,580","9,969","10,390","10,706","10,650","10,464","9,367","61,546","5,309",913,166,49,"6,437","100,563",213,397,"16,700","2,496","80,757","100,563",0,0,"100,563"
2005,Ohio                                              ,Deaf-blindness                     ,0,         x,         x,         x,0,0,0,0,         x,         x,         x,         x,         x,         x,         x,5,16,         x,         x,         x,         x,         x,         x,15,         x,         x,         x,         x,9,40,0,         x,         x,         x,35,40,0,0,         x
2005,Ohio                                              ,Multiple disabilities              ,509,811,"1,060","2,380",         x,         x,308,59,"1,984","2,380",844,905,868,900,913,"1,006","5,436","1,009","1,046","1,027","1,012",970,920,"5,984",797,616,500,379,"2,292","13,712",19,109,"2,862",283,"10,439","13,712",0,0,"16,092"
2005,Ohio                                              ,Autism                             ,85,135,177,397,0,5,51,10,331,397,646,766,734,759,679,705,"4,289",716,595,550,418,338,311,"2,928",203,88,47,41,379,"7,596",16,106,972,96,"6,406","7,596",0,0,"7,993"
2005,Ohio                                              ,Traumatic brain injury             ,18,         x,         x,         x,0,         x,11,         x,         x,         x,         x,         x,         x,         x,         x,76,333,         x,         x,95,         x,         x,103,520,68,16,9,8,101,954,         x,         x,         x,         x,755,954,0,0,         x
2005,Ohio                                              ,Developmental delay                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Ohio                                              ,All disabilities                   ,"4,855","7,739","10,108","22,702",28,250,"2,939",558,"18,927","22,702","11,507","14,766","16,806","18,411","19,596","20,237","101,323","21,065","21,593","21,956","21,668","21,004","18,981","126,267","11,379","2,958","1,168",650,"16,155","243,745",445,"1,238","48,844","5,232","187,986","243,745",0,0,"266,447"
2005,Oklahoma                                          ,Mental retardation                 ,16,26,32,74,         x,         x,15,15,35,74,74,114,397,424,505,546,"2,060",588,659,646,672,680,620,"3,865",442,134,47,17,640,"6,565","1,070",63,"1,491",405,"3,536","6,565",0,0,"6,639"
2005,Oklahoma                                          ,Hearing impairments                ,18,18,26,62,7,         x,         x,12,36,62,30,39,64,82,71,76,362,73,73,81,71,63,76,437,47,5,         x,         x,57,856,127,19,86,64,560,856,0,0,918
2005,Oklahoma                                          ,Speech or language impairments     ,259,596,917,"1,772",389,12,121,129,"1,121","1,772","1,352","1,479","2,792","2,047","1,533",931,"10,134",548,341,182,110,61,32,"1,274",         x,         x,         x,0,14,"11,422","1,978",145,"1,010",685,"7,604","11,422",0,0,"13,194"
2005,Oklahoma                                          ,Visual impairments                 ,         x,         x,14,32,6,0,         x,         x,21,32,31,19,26,20,39,29,164,         x,36,         x,36,28,34,192,24,10,0,0,34,390,63,9,35,13,270,390,0,0,422
2005,Oklahoma                                          ,Emotional disturbance              ,         x,0,         x,14,         x,0,         x,0,11,14,38,64,253,291,360,448,"1,454",542,625,604,621,532,426,"3,350",239,49,         x,         x,302,"5,106",730,28,807,158,"3,383","5,106",0,0,"5,120"
2005,Oklahoma                                          ,Orthopedic impairments             ,10,10,12,32,         x,0,6,         x,20,32,18,18,51,43,38,31,199,54,36,33,         x,         x,         x,190,19,         x,0,         x,26,415,66,         x,         x,30,284,415,0,0,447
2005,Oklahoma                                          ,Other health impairments           ,15,14,40,69,         x,         x,15,13,31,69,95,162,515,612,687,799,"2,870",835,815,703,680,618,486,"4,137",260,33,         x,         x,299,"7,306","1,135",54,715,214,"5,188","7,306",0,0,"7,375"
2005,Oklahoma                                          ,Specific learning disabilities     ,8,15,30,53,5,         x,8,         x,35,53,144,601,"2,492","3,257","3,890","4,149","14,533","4,437","4,833","4,997","5,239","4,843","4,317","28,666","2,760",540,66,22,"3,388","46,587","8,567",382,"6,655","3,278","27,705","46,587",0,0,"46,640"
2005,Oklahoma                                          ,Deaf-blindness                     ,         x,         x,0,         x,0,0,0,0,         x,         x,         x,         x,         x,         x,         x,         x,14,         x,         x,         x,         x,         x,         x,10,         x,         x,         x,         x,5,29,5,0,         x,         x,18,29,0,0,         x
2005,Oklahoma                                          ,Multiple disabilities              ,14,23,17,54,11,         x,         x,5,34,54,35,48,126,127,104,128,568,134,131,126,126,114,126,757,67,42,30,13,152,"1,477",242,17,167,89,962,"1,477",0,0,"1,531"
2005,Oklahoma                                          ,Autism                             ,14,17,26,57,         x,         x,7,7,32,57,38,70,161,162,170,139,740,132,115,125,88,73,53,586,24,16,         x,         x,51,"1,377",169,30,138,53,987,"1,377",0,0,"1,434"
2005,Oklahoma                                          ,Traumatic brain injury             ,0,0,         x,         x,         x,0,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,68,29,         x,33,29,29,         x,167,22,6,         x,         x,31,266,43,         x,         x,         x,181,266,0,0,         x
2005,Oklahoma                                          ,Developmental delay                ,"1,060","1,943","2,920","5,923",897,80,556,379,"4,011","5,923","3,197","3,459",0,0,0,0,"6,656",0,0,0,0,0,0,0,0,0,0,0,0,"6,656","1,043",68,641,366,"4,538","6,656",0,"6,656","12,579"
2005,Oklahoma                                          ,All disabilities                   ,"1,430","2,671","4,048","8,149","1,342",105,739,572,"5,391","8,149","5,059","6,080","6,890","7,086","7,419","7,288","39,822","7,398","7,686","7,565","7,700","7,070","6,212","43,631","3,916",845,177,61,"4,999","88,452","15,238",822,"11,806","5,370","55,216","88,452",0,0,"96,601"
2005,Oregon                                            ,Mental retardation                 ,         x,         x,69,75,         x,0,         x,17,52,75,113,158,203,228,276,274,"1,252",311,326,343,390,398,394,"2,162",315,236,205,48,804,"4,218",111,124,231,581,"3,171","4,218",0,0,"4,293"
2005,Oregon                                            ,Hearing impairments                ,40,41,46,127,         x,         x,         x,32,87,127,41,67,72,64,59,74,377,64,68,71,57,55,47,362,32,17,6,5,60,799,17,42,23,168,549,799,0,0,926
2005,Oregon                                            ,Speech or language impairments     ,923,"1,485","2,134","4,542",105,104,136,870,"3,327","4,542","2,613","2,717","2,528","2,259","1,749","1,164","13,030",775,596,435,335,282,250,"2,673",85,25,         x,         x,130,"15,833",403,574,557,"2,431","11,868","15,833",0,0,"20,375"
2005,Oregon                                            ,Visual impairments                 ,24,21,19,64,         x,         x,         x,16,42,64,         x,27,25,25,28,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,0,         x,301,         x,14,         x,50,225,301,0,0,365
